stdno,schoolyear,term,course,section,units,grade,courserank,contrib
5121-71495,2015,FIRST,PE 2-BW,BW-YZ2,0,____,2,1.0000,
5121-71495,2015,FIRST,CMSC 21,UV-5L,3,____,3,1.0000,
5121-71495,2015,FIRST,CMSC 57,V-3L,3,____,4,1.0000,
5121-71495,2015,FIRST,HUM 2(AH),D-6R,3,____,5,1.0000,
5121-71495,2015,FIRST,NASC 6(MST),C,3,____,6,1.0000,
5121-71495,2015,FIRST,CMSC 22,WX-3L,3,____,7,1.0000,
5121-71495,2015,FIRST,MATH 28,T-1R,3,____,8,1.0000,
0347-33532,2015,FIRST,HFDS 12,C,3,____,7,1.0000,
0347-33532,2015,FIRST,HUM 2(AH),B-1R,3,____,0,0.0000,
4535-15396,2015,FIRST,ECON 102,C,3,____,4,1.0000,
4535-15396,2015,FIRST,PI 10(SSP),A-4R,3,____,0,0.0000,
6862-73726,2015,FIRST,ECON 11,U-3R,3,____,3,1.0000,
6862-73726,2015,FIRST,PSY 1(SSP),X2-5R,3,____,5,1.0000,
6862-73726,2015,FIRST,CHEM 15.0,S,3,____,6,1.0000,
6862-73726,2015,FIRST,CHEM 15.1,24L,2,____,7,1.0000,
6862-73726,2015,FIRST,MATH 14,B-3R,3,____,8,1.0000,
6862-73726,2015,FIRST,FBS 21,A-2L,4,____,9,1.0000,
6862-73726,2015,FIRST,SFFG 101,Y,3,____,0,0.0000,
9547-96407,2015,FIRST,PE 2-AD,AD-S,0,____,2,1.0000,
9547-96407,2015,FIRST,HUM 2(AH),W-5R,3,____,3,1.0000,
9547-96407,2015,FIRST,NASC 6(MST),A,3,____,4,1.0000,
9547-96407,2015,FIRST,JAP 10,T1,3,____,5,1.0000,
9547-96407,2015,FIRST,FIL 21,X,3,____,6,1.0000,
9547-96407,2015,FIRST,PI 10(SSP),B-4R,3,____,8,1.0000,
9547-96407,2015,FIRST,SOC 120,F,3,____,0,0.0000,
7145-62066,2015,FIRST,PE 2-MSO,MSO-Y,0,____,2,1.0000,
7145-62066,2015,FIRST,MATH 37,X-4R,5,____,3,1.0000,
7145-62066,2015,FIRST,PHYS 81,ABST-4L,5,____,4,1.0000,
7145-62066,2015,FIRST,CHEM 15.0,G,3,____,5,1.0000,
7145-62066,2015,FIRST,CHEM 15.1,2L,2,____,6,1.0000,
7145-62066,2015,FIRST,SPCM 1(AH),W-4R,3,____,7,1.0000,
9387-08935,2015,FIRST,MATH 37,G-4R,5,____,3,1.0000,
9387-08935,2015,FIRST,CMSC 21,UV-3L,3,____,5,1.0000,
9387-08935,2015,FIRST,CHEM 15.0,T,3,____,7,1.0000,
9387-08935,2015,FIRST,CHEM 15.1,21L,2,____,8,1.0000,
9387-08935,2015,FIRST,ENG 2(AH),F-6R,3,____,0,0.0000,
6730-39632,2015,FIRST,CHEM 43.0,T,3,____,2,1.0000,
6730-39632,2015,FIRST,CHEM 43.1,4L,2,____,3,1.0000,
6730-39632,2015,FIRST,MATH 27,A-3R,3,____,4,1.0000,
6730-39632,2015,FIRST,PHYS 81,GY-1L,5,____,5,1.0000,
6730-39632,2015,FIRST,SPCM 1(AH),B-5R,3,____,6,1.0000,
6730-39632,2015,FIRST,CMSC 11,U-4L,3,____,7,1.0000,
9925-56745,2015,FIRST,MATH 37,G-1R,5,____,3,1.0000,
9925-56745,2015,FIRST,PHYS 81,ABST-2L,5,____,4,1.0000,
9925-56745,2015,FIRST,CHEM 15.0,F,3,____,5,1.0000,
9925-56745,2015,FIRST,CHEM 15.1,6L,2,____,6,1.0000,
9925-56745,2015,FIRST,ENSC 10a,5L,2,____,7,1.0000,
6936-76878,2015,FIRST,COMA 101,D,3,____,2,1.0000,
6936-76878,2015,FIRST,NASC 4(MST),V,3,____,3,1.0000,
6936-76878,2015,FIRST,ENG 4,B,3,____,5,1.0000,
6936-76878,2015,FIRST,SPCM 102,U,3,____,6,1.0000,
6936-76878,2015,FIRST,FIL 21,Y,3,____,0,0.0000,
6936-76878,2015,FIRST,NASC 2(MST),G,3,____,0,0.0000,
0910-16722,2015,FIRST,BOT 11,B-3L,3,____,4,1.0000,
0910-16722,2015,FIRST,HUM 1(AH),V,3,____,6,1.0000,
0910-16722,2015,FIRST,NASC 5(MST),W-3R,3,____,8,1.0000,
0910-16722,2015,FIRST,NASC 7(MST),T,3,____,0,0.0000,
3544-65232,2015,FIRST,CHEM 43.0,T,3,____,2,1.0000,
3544-65232,2015,FIRST,CHEM 43.1,1L,2,____,3,1.0000,
3544-65232,2015,FIRST,MATH 27,W-3R,3,____,4,1.0000,
3544-65232,2015,FIRST,PHYS 81,GY-3L,5,____,5,1.0000,
3544-65232,2015,FIRST,NASC 6(MST),B,3,____,6,1.0000,
3544-65232,2015,FIRST,SPCM 1(AH),F-5R,3,____,7,1.0000,
6110-20926,2015,FIRST,FBS 31,AB-3L,3,____,3,1.0000,
6110-20926,2015,FIRST,FPPS 11,ST1-1L,3,____,4,1.0000,
6110-20926,2015,FIRST,ECON 11,C-2R,3,____,6,1.0000,
6110-20926,2015,FIRST,FBS 21,A-2L,4,____,9,1.0000,
6110-20926,2015,FIRST,NASC 10(MST),G,3,____,0,0.0000,
2496-31678,2015,FIRST,COMA 101,G,3,____,3,1.0000,
2496-31678,2015,FIRST,NASC 6(MST),A,3,____,4,1.0000,
2496-31678,2015,FIRST,SOC 130,T,3,____,5,1.0000,
2496-31678,2015,FIRST,JAP 10,U,3,____,6,1.0000,
2496-31678,2015,FIRST,ENG 4,C,3,____,7,1.0000,
2496-31678,2015,FIRST,SPCM 102,V,3,____,8,1.0000,
0169-64909,2015,FIRST,PE 2-MBS,MBS-YZ,0,____,2,1.0000,
0169-64909,2015,FIRST,CMSC 21,ST-3L,3,____,3,1.0000,
0169-64909,2015,FIRST,CMSC 57,T-2L,3,____,4,1.0000,
0169-64909,2015,FIRST,MATH 27,W-4R,3,____,5,1.0000,
0169-64909,2015,FIRST,STAT 1,AB-9L,3,____,6,1.0000,
0169-64909,2015,FIRST,HUM 1(AH),V,3,____,7,1.0000,
0169-64909,2015,FIRST,CMSC 22,WX-2L,3,____,0,0.0000,
0333-36651,2015,FIRST,ECON 11,C-1R,3,____,4,1.0000,
0333-36651,2015,FIRST,CHEM 15.0,S,3,____,7,1.0000,
0333-36651,2015,FIRST,CHEM 15.1,11L,2,____,8,1.0000,
0333-36651,2015,FIRST,FBS 21,A-2L,4,____,9,1.0000,
0333-36651,2015,FIRST,SFFG 101,T,3,____,0,0.0000,
0333-36651,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
1698-50900,2015,FIRST,PE 2-PG,PG-WX1,0,____,1,1.0000,
1698-50900,2015,FIRST,PHYS 3,E-1L,3,____,3,1.0000,
1698-50900,2015,FIRST,ANSC 1,AB-7L,3,____,4,1.0000,
1698-50900,2015,FIRST,NASC 1(MST),D-3R,3,____,5,1.0000,
1698-50900,2015,FIRST,NASC 6(MST),C,3,____,6,1.0000,
1698-50900,2015,FIRST,MATH 27,A-4R,3,____,7,1.0000,
1698-50900,2015,FIRST,ECON 11,U-4R,3,____,8,1.0000,
3592-34339,2015,FIRST,CHEM 15.0,X,3,____,2,1.0000,
3592-34339,2015,FIRST,CHEM 15.1,32L,2,____,3,1.0000,
3592-34339,2015,FIRST,NASC 5(MST),CD-3R,3,____,4,1.0000,
3592-34339,2015,FIRST,BIO 2,W-4L,3,____,6,1.0000,
3592-34339,2015,FIRST,HUME 2,V,3,____,0,0.0000,
3592-34339,2015,FIRST,CERP 31,B,3,____,0,0.0000,
0496-05190,2015,FIRST,BOT 11,B-1L,3,____,6,1.0000,
0496-05190,2015,FIRST,ENG 2(AH),G-1R,3,____,8,1.0000,
0496-05190,2015,FIRST,MATH 2(MST),H,3,____,0,0.0000,
7845-61559,2015,FIRST,CRPT 1,T-3L,3,____,3,1.0000,
7845-61559,2015,FIRST,CHEM 15.0,X,3,____,7,1.0000,
7845-61559,2015,FIRST,CHEM 15.1,32L,2,____,8,1.0000,
7845-61559,2015,FIRST,CMSC 11,T-2L,3,____,0,0.0000,
4836-17447,2015,FIRST,MATH 17,B-5R,5,____,4,1.0000,
4836-17447,2015,FIRST,PI 10(SSP),U-5R,3,____,8,1.0000,
7776-95733,2015,FIRST,CHEM 43.0,T,3,____,2,1.0000,
7776-95733,2015,FIRST,CHEM 43.1,4L,2,____,3,1.0000,
7776-95733,2015,FIRST,MATH 27,A-3R,3,____,4,1.0000,
7776-95733,2015,FIRST,PHYS 81,GY-4L,5,____,5,1.0000,
7776-95733,2015,FIRST,SPCM 1(AH),B-3R,3,____,6,1.0000,
7776-95733,2015,FIRST,ENG 2(AH),U-6R,3,____,7,1.0000,
8253-88309,2015,FIRST,ANSC 2,T-5L,3,____,3,1.0000,
8253-88309,2015,FIRST,CRSC 2,UV-6L,3,____,4,1.0000,
8253-88309,2015,FIRST,SOIL 1,U-7L,3,____,5,1.0000,
8253-88309,2015,FIRST,CRPT 1,T-3L,3,____,6,1.0000,
8253-88309,2015,FIRST,SPCM 1(AH),F-3R,3,____,7,1.0000,
8253-88309,2015,FIRST,NASC 2(MST),G,3,____,8,1.0000,
8181-91167,2015,FIRST,PE 2-BT,BT-WX,0,____,1,1.0000,
8181-91167,2015,FIRST,PHYS 3,C-6L,3,____,3,1.0000,
8181-91167,2015,FIRST,MATH 1(MST),V,3,____,4,1.0000,
8181-91167,2015,FIRST,NASC 1(MST),D-4R,3,____,5,1.0000,
8181-91167,2015,FIRST,MATH 26,S-1R,3,____,6,1.0000,
8181-91167,2015,FIRST,CHEM 16.0,Y,3,____,7,1.0000,
8181-91167,2015,FIRST,ECON 11,U-5R,3,____,8,1.0000,
8409-98332,2015,FIRST,PE 2-BW,BW-YZ2,0,____,2,1.0000,
8409-98332,2015,FIRST,CHEM 40.0,X,3,____,3,1.0000,
8409-98332,2015,FIRST,CHEM 40.1,6L,1,____,4,1.0000,
8409-98332,2015,FIRST,BIO 70,F,3,____,5,1.0000,
8409-98332,2015,FIRST,BOT 3,AB-8L,3,____,6,1.0000,
8409-98332,2015,FIRST,MATH 26,S-5R,3,____,7,1.0000,
8409-98332,2015,FIRST,PHYS 3,E-3L,3,____,8,1.0000,
8409-98332,2015,FIRST,MCB 1,U-6L,3,____,9,1.0000,
2913-67171,2015,FIRST,MATH 37,C-2R,5,____,3,1.0000,
2913-67171,2015,FIRST,MATH 101,Y-4L,3,____,4,1.0000,
2913-67171,2015,FIRST,PI 10(SSP),Z1-3R,3,____,8,1.0000,
2913-67171,2015,FIRST,NASC 4(MST),V,3,____,0,0.0000,
2913-67171,2015,FIRST,HUM 2(AH),W-1R,3,____,0,0.0000,
9618-74070,2015,FIRST,HFDS 12,C,3,____,6,1.0000,
9618-74070,2015,FIRST,NASC 2(MST),E,3,____,0,0.0000,
1093-33013,2015,FIRST,CHEM 40.0,U,3,____,3,1.0000,
1093-33013,2015,FIRST,CHEM 40.1,14L,1,____,4,1.0000,
1093-33013,2015,FIRST,AGRI 11,A,1,____,5,1.0000,
1093-33013,2015,FIRST,HFDS 12,C,3,____,8,1.0000,
1093-33013,2015,FIRST,NASC 5(MST),W-2R,3,____,9,1.0000,
6599-70414,2015,FIRST,HFDS 11,X,3,____,5,1.0000,
6599-70414,2015,FIRST,HUME 101,T,3,____,8,1.0000,
6599-70414,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
6599-70414,2015,FIRST,CERP 21,Y,3,____,0,0.0000,
6990-90898,2015,FIRST,ECON 11,E-2R,3,____,2,1.0000,
6990-90898,2015,FIRST,HUM 2(AH),W-6R,3,____,4,1.0000,
6990-90898,2015,FIRST,SOC 116,X,3,____,6,1.0000,
6990-90898,2015,FIRST,SOC 105,V,3,____,7,1.0000,
6990-90898,2015,FIRST,ENG 2(AH),G-1R,3,____,0,0.0000,
6990-90898,2015,FIRST,SOC 120,C,3,____,0,0.0000,
6806-52156,2015,FIRST,COMA 101,T,3,____,3,1.0000,
6806-52156,2015,FIRST,HUM 1(AH),E,3,____,4,1.0000,
6806-52156,2015,FIRST,NASC 6(MST),A,3,____,5,1.0000,
6806-52156,2015,FIRST,ENG 4,C,3,____,6,1.0000,
6806-52156,2015,FIRST,SPCM 102,V,3,____,8,1.0000,
6806-52156,2015,FIRST,PI 10(SSP),B-6R,3,____,0,0.0000,
5903-85669,2015,FIRST,MATH 37,X-4R,5,____,3,1.0000,
5903-85669,2015,FIRST,PHYS 81,ABST-3L,5,____,4,1.0000,
5903-85669,2015,FIRST,SPCM 1(AH),U1-4R,3,____,5,1.0000,
5903-85669,2015,FIRST,EE 10,Y,1,____,6,1.0000,
5903-85669,2015,FIRST,ENSC 10a,2L,2,____,8,1.0000,
5903-85669,2015,FIRST,CMSC 11,T-4L,3,____,0,0.0000,
0038-85682,2015,FIRST,PE 2-AR,AR-T,0,____,1,1.0000,
0038-85682,2015,FIRST,STAT 1,V-2L,3,____,3,1.0000,
0038-85682,2015,FIRST,HUM 1(AH),X,3,____,4,1.0000,
0038-85682,2015,FIRST,NASC 4(MST),G,3,____,5,1.0000,
0038-85682,2015,FIRST,CMSC 11,U-5L,3,____,6,1.0000,
0038-85682,2015,FIRST,CMSC 2,E-3L,3,____,7,1.0000,
0038-85682,2015,FIRST,MATH 26,S-4R,3,____,8,1.0000,
7298-61650,2015,FIRST,CRPT 1,T-3L,3,____,3,1.0000,
7298-61650,2015,FIRST,AGRI 11,A,1,____,7,1.0000,
7298-61650,2015,FIRST,CHEM 15.0,X,3,____,8,1.0000,
7298-61650,2015,FIRST,CHEM 15.1,32L,2,____,9,1.0000,
7298-61650,2015,FIRST,HUM 2(AH),F-2R,3,____,0,0.0000,
6358-86634,2015,FIRST,COMA 101,D,3,____,3,1.0000,
6358-86634,2015,FIRST,MATH 1(MST),V,3,____,4,1.0000,
6358-86634,2015,FIRST,ENG 4,C,3,____,5,1.0000,
6358-86634,2015,FIRST,SPCM 102,U,3,____,6,1.0000,
6358-86634,2015,FIRST,STS 1,G1,3,____,7,1.0000,
6358-86634,2015,FIRST,FIL 21,Y,3,____,8,1.0000,
4557-55699,2015,FIRST,PE 2-BT,BT-CD,0,____,2,1.0000,
4557-55699,2015,FIRST,CHEM 40.0,T,3,____,3,1.0000,
4557-55699,2015,FIRST,CHEM 40.1,7L,1,____,4,1.0000,
4557-55699,2015,FIRST,BIO 70,Z,3,____,5,1.0000,
4557-55699,2015,FIRST,BOT 3,AB-7L,3,____,6,1.0000,
4557-55699,2015,FIRST,MATH 26,EF-5R,3,____,7,1.0000,
4557-55699,2015,FIRST,PHYS 3,E-1L,3,____,8,1.0000,
4557-55699,2015,FIRST,MCB 1,S-8L,3,____,9,1.0000,
5513-30229,2015,FIRST,DEVC 20,EF-4R,3,____,3,1.0000,
5513-30229,2015,FIRST,DEVC 30,X-3R,3,____,4,1.0000,
5513-30229,2015,FIRST,DEVC 40,WX-3R,3,____,5,1.0000,
5513-30229,2015,FIRST,DEVC 50,F-3R,3,____,6,1.0000,
5513-30229,2015,FIRST,SPCM 1(AH),U1-1R,3,____,7,1.0000,
5513-30229,2015,FIRST,ECON 11,W-4R,3,____,8,1.0000,
4015-76742,2015,FIRST,MGT 101,X,3,____,2,1.0000,
4015-76742,2015,FIRST,MATH 26,W-2R,3,____,5,1.0000,
4015-76742,2015,FIRST,CRSC 2,U-5L,3,____,7,1.0000,
4015-76742,2015,FIRST,STAT 1,V-1L,3,____,0,0.0000,
4015-76742,2015,FIRST,NASC 10(MST),G,3,____,0,0.0000,
5413-62631,2015,FIRST,PE 2-FSW,FSW-AB,0,____,2,1.0000,
5413-62631,2015,FIRST,CHEM 32.0,C,3,____,3,1.0000,
5413-62631,2015,FIRST,CHEM 32.1,1L,2,____,4,1.0000,
5413-62631,2015,FIRST,MATH 37,G-3R,5,____,5,1.0000,
5413-62631,2015,FIRST,CHEM 40.0,E,3,____,7,1.0000,
5413-62631,2015,FIRST,CHEM 40.1,22L,1,____,8,1.0000,
5413-62631,2015,FIRST,HUM 2(AH),W-5R,3,____,0,0.0000,
5720-08935,2015,FIRST,CMSC 21,UV-4L,3,____,3,1.0000,
5720-08935,2015,FIRST,CMSC 57,V-3L,3,____,4,1.0000,
5720-08935,2015,FIRST,MATH 27,A-2R,3,____,5,1.0000,
5720-08935,2015,FIRST,STAT 1,AB-6L,3,____,6,1.0000,
5720-08935,2015,FIRST,ENG 2(AH),G-5R,3,____,8,1.0000,
5720-08935,2015,FIRST,CMSC 22,WX-2L,3,____,0,0.0000,
0886-49987,2015,FIRST,HFDS 12,C,3,____,6,1.0000,
0886-49987,2015,FIRST,NASC 4(MST),V,3,____,7,1.0000,
0886-49987,2015,FIRST,HUM 2(AH),B-5R,3,____,0,0.0000,
0886-49987,2015,FIRST,NASC 7(MST),T,3,____,0,0.0000,
6242-98964,2015,FIRST,BIO 1,Y-6L,3,____,2,1.0000,
6242-98964,2015,FIRST,FST 11,T,3,____,3,1.0000,
6242-98964,2015,FIRST,MATH 14,YZ-3R,3,____,4,1.0000,
6242-98964,2015,FIRST,PI 10(SSP),V-1R,3,____,5,1.0000,
6242-98964,2015,FIRST,CRSC 1,U-2L,3,____,6,1.0000,
6242-98964,2015,FIRST,ENG 2(AH),F-5R,3,____,7,1.0000,
8770-89295,2015,FIRST,PE 2-BW,BW-WX2,0,____,2,1.0000,
8770-89295,2015,FIRST,ANSC 2,B-6L,3,____,3,1.0000,
8770-89295,2015,FIRST,CRPT 1,ST-7L,3,____,4,1.0000,
8770-89295,2015,FIRST,SPCM 1(AH),G-6R,3,____,5,1.0000,
8770-89295,2015,FIRST,SOIL 1,U-2L,3,____,6,1.0000,
8770-89295,2015,FIRST,PSY 1(SSP),C-4R,3,____,7,1.0000,
8770-89295,2015,FIRST,CRSC 1,Y-6L,3,____,8,1.0000,
9670-33074,2015,FIRST,PE 2-BW,BW-YZ2,0,____,2,1.0000,
9670-33074,2015,FIRST,CHEM 40.0,X,3,____,3,1.0000,
9670-33074,2015,FIRST,CHEM 40.1,6L,1,____,4,1.0000,
9670-33074,2015,FIRST,BIO 70,F,3,____,5,1.0000,
9670-33074,2015,FIRST,BOT 3,AB-8L,3,____,6,1.0000,
9670-33074,2015,FIRST,MATH 26,S-5R,3,____,7,1.0000,
9670-33074,2015,FIRST,PHYS 3,E-3L,3,____,8,1.0000,
9670-33074,2015,FIRST,MCB 1,U-6L,3,____,9,1.0000,
2000-53223,2015,FIRST,BIO 1,U-8L,3,____,4,1.0000,
2000-53223,2015,FIRST,CHEM 16.0,Y,3,____,5,1.0000,
2000-53223,2015,FIRST,CHEM 16.1,3L,2,____,6,1.0000,
2000-53223,2015,FIRST,FST 11,T,3,____,7,1.0000,
2000-53223,2015,FIRST,ENG 1(AH),V-1R,3,____,8,1.0000,
2000-53223,2015,FIRST,PI 10(SSP),B-1R,3,____,9,1.0000,
2000-53223,2015,FIRST,ECON 11,E-7R,3,____,10,1.0000,
4929-64101,2015,FIRST,PE 2-BT,BT-WX,0,____,1,1.0000,
4929-64101,2015,FIRST,HFDS 12,C,3,____,7,1.0000,
4929-64101,2015,FIRST,NASC 7(MST),T,3,____,8,1.0000,
4929-64101,2015,FIRST,HUM 2(AH),B-4R,3,____,0,0.0000,
5134-39447,2015,FIRST,HFDS 11,T,3,____,6,1.0000,
5134-39447,2015,FIRST,HUME 101,F2,3,____,7,1.0000,
5134-39447,2015,FIRST,MATH 14,YZ-2R,3,____,8,1.0000,
5134-39447,2015,FIRST,STAT 1,D-2L,3,____,0,0.0000,
5134-39447,2015,FIRST,HUM 2(AH),W-5R,3,____,0,0.0000,
7074-77140,2015,FIRST,MATH 36,H-3R,5,____,5,1.0000,
7074-77140,2015,FIRST,STAT 1,S-8L,3,____,6,1.0000,
7074-77140,2015,FIRST,NASC 7(MST),T,3,____,7,1.0000,
7074-77140,2015,FIRST,PSY 1(SSP),X1-3R,3,____,8,1.0000,
7686-00264,2015,FIRST,PE 2-SJ,SJ-T,0,____,2,1.0000,
7686-00264,2015,FIRST,SPCM 1(AH),U1-2R,3,____,3,1.0000,
7686-00264,2015,FIRST,CHEM 15.0,X,3,____,4,1.0000,
7686-00264,2015,FIRST,CHEM 15.1,5L,2,____,5,1.0000,
7686-00264,2015,FIRST,ENG 1(AH),W1-1R,3,____,6,1.0000,
7686-00264,2015,FIRST,MATH 36,H-3R,5,____,7,1.0000,
7686-00264,2015,FIRST,STAT 1,S-4L,3,____,8,1.0000,
6712-25534,2015,FIRST,MATH 14,YZ-2R,3,____,0,0.0000,
6712-25534,2015,FIRST,SFFG 101,T,3,____,0,0.0000,
6712-25534,2015,FIRST,MATH 2(MST),S,3,____,0,0.0000,
6712-25534,2015,FIRST,HUM 2(AH),D-3R,3,____,0,0.0000,
7545-63844,2015,FIRST,MATH 37,C-2R,5,____,3,1.0000,
7545-63844,2015,FIRST,MATH 101,Y-4L,3,____,4,1.0000,
7545-63844,2015,FIRST,PI 10(SSP),Z1-2R,3,____,5,1.0000,
1594-15703,2015,FIRST,PE 2-PF,PF-YZ2,0,____,2,1.0000,
1594-15703,2015,FIRST,CHEM 40.0,T,3,____,3,1.0000,
1594-15703,2015,FIRST,CHEM 40.1,8L,1,____,4,1.0000,
1594-15703,2015,FIRST,BIO 70,F,3,____,5,1.0000,
1594-15703,2015,FIRST,BOT 3,AB-7L,3,____,6,1.0000,
1594-15703,2015,FIRST,MATH 26,S-5R,3,____,7,1.0000,
1594-15703,2015,FIRST,PHYS 3,E-3L,3,____,8,1.0000,
1594-15703,2015,FIRST,MCB 1,U-6L,3,____,9,1.0000,
8066-19240,2015,FIRST,PE 2-MBB,MBB-X,0,____,2,1.0000,
8066-19240,2015,FIRST,MATH 37,G-3R,5,____,3,1.0000,
8066-19240,2015,FIRST,PHYS 81,ABST-6L,5,____,4,1.0000,
8066-19240,2015,FIRST,SPCM 1(AH),W-3R,3,____,5,1.0000,
8066-19240,2015,FIRST,ENG 2(AH),F-5R,3,____,6,1.0000,
8066-19240,2015,FIRST,HUME 10(SSP),U-3R,3,____,7,1.0000,
2610-62600,2015,FIRST,MATH 37,C-2R,5,____,2,1.0000,
2610-62600,2015,FIRST,MATH 101,Y-4L,3,____,3,1.0000,
2610-62600,2015,FIRST,PI 10(SSP),Z1-2R,3,____,4,1.0000,
4101-00085,2015,FIRST,BOT 11,B-1L,3,____,6,1.0000,
4101-00085,2015,FIRST,ENG 2(AH),G-1R,3,____,8,1.0000,
7115-26028,2015,FIRST,FBS 31,AB-2L,3,____,3,1.0000,
7115-26028,2015,FIRST,SFI 100,U-3L,3,____,5,1.0000,
7115-26028,2015,FIRST,ECON 11,C-4R,3,____,6,1.0000,
7115-26028,2015,FIRST,NASC 7(MST),T,3,____,0,0.0000,
7115-26028,2015,FIRST,HUM 2(AH),V-5R,3,____,0,0.0000,
7115-26028,2015,FIRST,MATH 2(MST),H,3,____,0,0.0000,
2465-64208,2015,FIRST,ECON 102,C,3,____,4,1.0000,
2465-64208,2015,FIRST,HUM 2(AH),X1-3R,3,____,7,1.0000,
2465-64208,2015,FIRST,PI 10(SSP),A2-1R,3,____,0,0.0000,
0115-54571,2015,FIRST,PE 2-BW,BW-WX2,0,____,1,1.0000,
0115-54571,2015,FIRST,MATH 37,C-2R,5,____,3,1.0000,
0115-54571,2015,FIRST,MATH 101,Y-4L,3,____,4,1.0000,
0115-54571,2015,FIRST,PI 10(SSP),Z1-2R,3,____,5,1.0000,
6190-33314,2015,FIRST,PE 2-BW,BW-GH1,0,____,2,1.0000,
6190-33314,2015,FIRST,CHEM 40.0,D,3,____,3,1.0000,
6190-33314,2015,FIRST,CHEM 40.1,4L,1,____,4,1.0000,
6190-33314,2015,FIRST,BIO 70,Z,3,____,5,1.0000,
6190-33314,2015,FIRST,BOT 3,AB-5L,3,____,6,1.0000,
6190-33314,2015,FIRST,MATH 26,EF-3R,3,____,7,1.0000,
6190-33314,2015,FIRST,PHYS 3,C-6L,3,____,8,1.0000,
6190-33314,2015,FIRST,MCB 1,U-7L,3,____,9,1.0000,
8551-68677,2015,FIRST,MATH 37,G-3R,5,____,3,1.0000,
8551-68677,2015,FIRST,PHYS 81,ABST-3L,5,____,4,1.0000,
8551-68677,2015,FIRST,CHEM 15.0,F,3,____,5,1.0000,
8551-68677,2015,FIRST,CHEM 15.1,23L,2,____,6,1.0000,
8551-68677,2015,FIRST,ENSC 10a,2L,2,____,7,1.0000,
1656-70842,2015,FIRST,MATH 37,X-4R,5,____,3,1.0000,
1656-70842,2015,FIRST,PHYS 81,ABST-5L,5,____,4,1.0000,
1656-70842,2015,FIRST,CHEM 15.0,G,3,____,5,1.0000,
1656-70842,2015,FIRST,CHEM 15.1,6L,2,____,6,1.0000,
1656-70842,2015,FIRST,SPCM 1(AH),W-4R,3,____,7,1.0000,
9432-28745,2015,FIRST,PE 2-PF,PF-YZ2,0,____,1,1.0000,
9432-28745,2015,FIRST,ANSC 2,T-5L,3,____,3,1.0000,
9432-28745,2015,FIRST,CRSC 2,UV-6L,3,____,4,1.0000,
9432-28745,2015,FIRST,SOIL 1,U-7L,3,____,5,1.0000,
9432-28745,2015,FIRST,CRPT 1,T-3L,3,____,6,1.0000,
9432-28745,2015,FIRST,SPCM 1(AH),F-3R,3,____,7,1.0000,
9432-28745,2015,FIRST,NASC 4(MST),G,3,____,8,1.0000,
3071-32152,2015,FIRST,PE 2-BW,BW-EF2,0,____,1,1.0000,
3071-32152,2015,FIRST,CMSC 21,UV-3L,3,____,4,1.0000,
3071-32152,2015,FIRST,POSC 1(SSP),W-1R,3,____,5,1.0000,
3071-32152,2015,FIRST,CHEM 15.0,T,3,____,6,1.0000,
3071-32152,2015,FIRST,CHEM 15.1,23L,2,____,7,1.0000,
3071-32152,2015,FIRST,MATH 36,H-3R,5,____,8,1.0000,
3071-32152,2015,FIRST,PSY 1(SSP),X1-1R,3,____,0,0.0000,
4257-05870,2015,FIRST,MATH 37,G-3R,5,____,3,1.0000,
4257-05870,2015,FIRST,PHYS 81,ABST-1L,5,____,4,1.0000,
4257-05870,2015,FIRST,CHEM 15.0,F,3,____,5,1.0000,
4257-05870,2015,FIRST,CHEM 15.1,6L,2,____,6,1.0000,
4257-05870,2015,FIRST,ENSC 10a,5L,2,____,7,1.0000,
5067-27777,2015,FIRST,FBS 21,A-6L,4,____,2,1.0000,
5067-27777,2015,FIRST,ENG 2(AH),U-4R,3,____,3,1.0000,
5067-27777,2015,FIRST,SFFG 101,Y,3,____,4,1.0000,
5067-27777,2015,FIRST,FPPS 11,AB-2L,3,____,5,1.0000,
5067-27777,2015,FIRST,ECON 11,C-2R,3,____,6,1.0000,
5067-27777,2015,FIRST,HUM 1(AH),Z,3,____,7,1.0000,
6146-65823,2015,FIRST,CHEM 15.0,T,3,____,2,1.0000,
6146-65823,2015,FIRST,CHEM 15.1,13L,2,____,3,1.0000,
6146-65823,2015,FIRST,MATH 36,H-3R,5,____,6,1.0000,
6146-65823,2015,FIRST,STAT 1,V-5L,3,____,7,1.0000,
6146-65823,2015,FIRST,SOSC 3(SSP),D-6R,3,____,0,0.0000,
4168-80737,2015,FIRST,CHEM 43.0,T,3,____,3,1.0000,
4168-80737,2015,FIRST,CHEM 43.1,4L,2,____,4,1.0000,
4168-80737,2015,FIRST,MATH 27,A-3R,3,____,5,1.0000,
4168-80737,2015,FIRST,PHYS 81,GY-5L,5,____,6,1.0000,
4168-80737,2015,FIRST,NASC 6(MST),B,3,____,7,1.0000,
4168-80737,2015,FIRST,SPCM 1(AH),W-5R,3,____,8,1.0000,
9300-02586,2015,FIRST,MATH 26,EF-2R,3,____,3,1.0000,
9300-02586,2015,FIRST,STAT 1,V-8L,3,____,4,1.0000,
9300-02586,2015,FIRST,ANSC 1,S-4L,3,____,6,1.0000,
9300-02586,2015,FIRST,PHYS 3,E-4L,3,____,7,1.0000,
