stdno,allowedunits,currentunitsenlisted
6219-82674,18,3
5811-26395,23,0
8999-18583,18,15
4076-52930,18,4
7721-09029,18,0
6819-07667,19,3
6192-32458,19,3
4369-04923,21,6
1966-63687,23,3
3614-53561,20,8
4275-18329,19,3
4574-31080,18,10
3270-36423,21,0
0676-05035,18,3
0428-48978,18,6
8387-58901,19,0
9157-26950,21,3
1106-09521,21,12
1389-52442,18,9
4765-80870,19,10
7897-90327,17,3
2534-73234,18,6
4007-36908,18,9
7468-24793,18,3
3924-29434,21,9
7109-26327,18,0
6123-81594,19,3
2543-06753,18,9
0446-03118,18,6
5182-00449,19,3
7238-64060,21,10
4674-59049,18,9
7045-22831,19,3
4952-63924,20,5
7713-37381,20,3
1642-74946,20,11
7814-24661,19,3
5193-20989,18,12
7061-08116,21,0
9943-82797,21,7
1570-90329,20,3
9814-69381,19,3
7206-48250,21,9
8594-57062,16,13
9117-40010,18,6
1542-88970,18,3
0320-37938,18,3
4264-32422,18,6
3701-85697,18,3
1871-13685,19,8
1563-22312,18,3
3695-02745,23,4
8900-63389,18,12
5341-93771,20,8
2074-44568,18,3
9980-29666,20,6
3492-37208,18,9
7601-85948,17,0
7595-18281,19,8
6070-08416,18,9
3512-46797,18,6
7914-75078,17,6
6570-40211,20,9
6856-74836,18,9
2569-23726,19,3
9879-54381,17,0
7110-85695,18,6
4987-03325,18,6
7963-85529,19,3
1105-67165,18,15
4408-79086,18,0
8959-22946,20,9
4359-94691,18,6
9831-97705,18,9
1703-79386,20,3
5717-84098,20,0
3404-95932,18,6
2192-13458,21,6
3808-05545,18,9
9672-01633,17,0
2192-28007,18,9
6059-88906,21,0
7446-84621,20,0
5900-61985,18,6
7286-93393,20,3
2598-92232,21,6
9494-54009,20,12
8882-96419,20,3
2850-31279,17,0
7294-87239,20,9
3801-33301,18,9
6414-32059,20,6
1473-12988,19,6
1025-23793,21,0
6875-77959,18,3
6832-90984,21,3
7789-02646,21,3
7513-05413,21,3
7459-90426,18,6
3341-10708,18,3
9415-74358,19,7
2725-23983,21,8
2196-89845,18,3
9108-67218,18,3
4031-79778,18,15
0811-46736,18,6
5532-44584,18,3
0307-76198,18,6
5353-44005,19,0
4615-72173,18,0
4856-89073,19,3
7935-51294,18,0
1680-45054,18,6
0836-05033,18,6
6131-84762,18,3
8365-85095,18,6
9916-00351,18,3
9217-69887,18,6
1147-40865,18,0
9865-24626,19,3
0873-10552,18,3
5016-70622,17,0
4569-63626,21,0
4415-41472,19,3
5195-99133,18,6
2701-10711,21,6
8478-50461,21,3
5025-27338,18,3
8763-93596,20,6
2932-92432,19,3
1849-12942,20,0
9380-84325,19,6
2557-27073,21,0
4065-39587,18,9
0149-17679,18,9
7524-14686,21,0
8794-47901,21,6
3395-22900,21,9
5570-97792,17,9
4077-58041,19,8
5911-20747,21,0
3852-14997,19,3
1375-74408,20,3
5806-96879,21,9
0843-08283,18,3
5716-48973,17,3
2720-35748,21,9
4348-01392,18,8
2820-47335,21,3
3732-31279,20,3
4200-42934,21,18
6384-24435,20,3
2828-56435,20,0
6565-82607,18,9
9430-18329,20,6
2001-11093,18,9
3077-29337,17,0
5249-98347,21,0
1816-48534,18,12
5889-68195,19,3
9065-27207,20,7
9786-64422,18,12
6989-68782,21,6
6413-43526,18,9
8468-90826,20,3
0195-11489,19,0
5769-76710,21,12
5189-04800,20,6
8727-01638,19,3
0240-30842,20,3
0829-86495,19,6
2779-59425,18,12
4713-60656,17,5
9565-13428,18,0
4849-84499,20,3
6786-52997,20,3
1600-23283,18,3
4715-51552,18,12
2605-91583,17,3
6044-63179,18,12
9582-06509,20,0
3868-81610,17,3
2395-33369,19,0
8512-96882,19,8
8938-17935,18,12
8490-07346,19,3
9397-37619,18,3
5232-90544,18,3
2603-22223,18,6
4256-08944,20,3
8883-15086,19,6
5467-52244,20,3
4393-85364,20,6
1208-04721,21,6
6731-28825,18,3
7515-39902,18,6
6927-24725,23,3
5474-46318,18,9
8521-05259,18,3
3845-07598,19,3
2776-86127,18,6
0952-14540,21,9
9241-13062,21,6
4469-51524,18,15
7644-40719,20,6
0661-16974,19,3
9432-31865,19,0
3631-81038,18,3
6716-78489,20,0
2536-86040,18,0
2142-75676,20,3
9279-03184,21,3
7946-14589,18,5
0605-46165,18,0
2961-43065,21,7
0633-23155,18,12
4603-17389,18,3
5688-19134,18,3
8070-09567,19,3
2242-81099,21,3
2755-54088,18,6
9182-14982,20,0
0117-56593,19,3
4749-55692,19,6
5900-55342,17,0
1887-31355,21,0
5916-80666,19,3
2951-82159,20,0
3221-65466,21,3
5083-76726,19,5
3331-89433,20,0
4193-02615,20,3
6279-38748,17,0
3035-34146,18,3
2912-34337,20,6
7540-41826,20,3
7316-38598,21,15
7746-56862,18,3
4850-01629,18,0
2792-70227,21,6
8714-40473,19,0
4138-01143,20,3
8084-40861,17,3
4022-06251,21,0
2107-45683,18,10
2124-80029,18,5
5117-35269,18,3
4710-79826,18,3
7229-82541,17,0
8258-65124,18,15
3155-52069,18,8
9254-49159,20,0
4984-92690,18,6
1084-10418,18,6
9300-49706,20,3
4220-23980,17,5
1292-42015,17,0
4741-56952,18,6
6504-69879,20,3
0279-14137,20,3
7107-67472,19,0
1822-20753,21,9
1194-81932,18,0
2867-98661,21,3
0988-67589,17,0
9876-93815,19,6
5953-13530,20,3
4449-18875,18,3
7733-17441,17,0
0092-47067,18,15
2071-80878,20,3
2945-25415,17,3
5277-58898,20,0
2797-59614,20,3
3168-70837,18,3
7438-07330,19,6
7695-56432,18,6
7518-03795,18,6
4611-09335,18,3
2697-41195,19,3
1957-73921,18,9
4742-42366,21,3
3847-97570,18,0
4247-10685,19,0
6089-74290,19,3
2143-53526,20,0
9223-95195,18,6
0504-07445,18,6
2640-36291,18,5
9821-73226,18,0
2913-55390,20,5
8083-09296,21,15
0803-98768,20,3
2168-62278,19,0
3260-90939,18,0
2944-50478,18,0
3600-16158,19,0
1540-68019,16,3
3636-85368,16,3
8773-36971,16,6
5567-47114,16,3
1339-72642,16,3
5288-15135,19,3
4080-80661,18,9
7172-80242,18,3
5731-41110,21,6
0819-97909,17,6
0339-63886,18,6
0152-68555,18,9
8259-69144,18,0
1794-90437,17,3
6536-80730,18,0
9320-86832,19,0
7606-94349,17,3
7702-05794,18,3
8611-05475,19,9
2340-67298,18,9
0143-09653,18,0
5939-29452,21,9
4846-50077,18,6
8085-39787,17,0
4901-17882,16,3
8414-95127,21,6
5711-03156,20,11
3189-67365,21,0
4173-48011,18,8
3410-24157,20,0
6941-81169,18,8
2114-48242,19,8
2037-35387,18,3
5165-11237,18,8
3589-03760,19,3
7983-23517,18,9
0847-30927,19,3
9393-91667,18,0
2932-44393,20,5
2498-83675,20,11
5004-73217,19,3
1883-04135,18,9
4076-91816,18,9
2573-27522,18,5
3459-59204,17,6
7722-94274,20,5
6797-32451,20,6
0801-07216,18,9
8722-70945,19,8
8403-93717,20,9
6852-61514,19,3
6758-19426,18,3
6219-69251,22,3
8791-10595,18,3
7125-82430,18,3
7880-86432,17,8
9099-80907,18,8
4181-72443,20,0
2962-78274,18,8
1289-58473,20,6
7498-69338,20,3
8685-12849,19,6
2190-03121,18,0
8482-39651,19,3
7530-59578,20,3
6861-32370,17,9
0616-68852,17,3
4594-70721,18,6
9076-80843,20,6
0327-54485,18,3
3890-13540,18,6
4971-44168,18,12
8016-12651,18,3
2995-17871,18,0
9671-84695,20,6
7716-66956,19,0
3779-76652,18,9
1490-78819,18,6
4424-97508,19,3
1941-80778,19,3
6047-71248,17,3
0344-63094,18,3
9041-54973,18,3
4380-38396,20,5
8192-45730,19,6
8435-46428,18,6
1610-70383,20,0
3298-34088,19,9
2813-52111,18,9
0556-07120,18,3
8627-74218,17,9
8699-19280,19,3
4354-68795,18,3
1943-25184,18,6
9579-95999,18,14
2631-96166,20,0
9234-96670,18,6
1212-90710,18,14
4870-94115,19,6
0166-92038,18,3
8460-25925,18,8
4284-92979,20,0
8169-93115,18,6
6148-24041,17,3
9002-89332,18,3
0202-01896,17,6
0315-24766,18,6
4873-80227,17,14
0268-84252,18,6
8739-92382,17,11
8421-28943,18,5
3977-19965,19,6
6329-01454,20,3
3078-33023,18,0
8275-88056,20,0
9075-80593,17,3
5574-57594,20,11
6381-63458,20,7
9618-96198,18,3
8452-44085,19,0
1341-96118,18,6
9569-52275,17,11
8710-81180,18,8
1224-05303,18,3
0329-55090,18,3
8799-14561,20,6
8186-91899,18,9
6435-20047,20,0
9530-22281,20,0
0287-29363,18,3
1626-33322,18,3
1386-88850,18,14
2442-81493,20,3
9714-04648,19,6
5854-68972,18,3
6910-60743,20,6
5713-60975,18,5
8028-87276,17,6
1058-19670,19,3
8729-62179,17,0
2178-89104,18,6
0357-19103,20,3
5367-70423,18,0
7974-27062,17,3
9146-09012,17,3
3530-81055,20,0
3259-82411,18,9
3473-62108,20,3
8613-84766,20,0
0430-47508,18,3
7253-65619,18,9
4783-09519,19,9
6174-40739,18,0
1694-98618,18,3
8542-09236,19,6
3875-66322,19,3
7822-60518,17,3
4357-95719,18,3
0631-67930,18,3
6676-53144,18,9
3453-71433,18,3
1189-22375,18,9
4928-25017,21,0
7324-06220,19,3
8955-18610,18,8
1416-76847,18,8
1798-87255,21,6
4564-09793,18,6
6092-90210,20,0
8201-06110,17,3
4375-29883,18,9
4853-64404,19,3
9042-34156,18,3
6040-01237,17,3
8784-02708,18,11
2793-40695,21,6
3769-86624,17,3
6057-49913,18,3
7693-27196,18,5
0820-50141,18,6
6376-26968,18,6
2477-67515,19,6
3485-18442,17,3
3006-46201,19,6
9269-31500,19,3
3269-69489,17,9
1542-46749,18,9
2118-48712,17,6
2638-44678,20,9
2720-35032,17,17
0137-97463,18,6
5797-23050,20,8
4399-49971,19,3
4287-13434,18,6
0640-71751,19,8
6757-32854,19,6
9004-67824,19,6
7391-98225,19,0
6700-99780,19,6
3648-42620,21,3
2569-56643,20,0
2761-24795,19,3
2432-95941,18,0
9696-42576,18,8
8681-76714,18,0
2131-50735,20,4
5511-27841,20,4
8536-40828,19,0
9708-00674,17,8
2291-63789,18,3
8612-21928,21,6
1866-44707,21,6
9450-64025,18,3
0399-39753,20,4
5770-96858,19,3
0533-30843,18,8
5096-38604,17,8
9685-78886,20,0
6745-93311,18,8
3748-88859,20,6
1203-86636,20,8
1021-90639,18,3
0914-27187,18,8
2487-85717,20,6
8198-35019,18,0
6507-97178,18,9
7215-36428,19,6
9934-32710,18,3
4503-61256,19,0
1542-41864,19,6
0375-97223,20,5
9551-01801,17,0
7776-53277,18,6
4905-62763,18,6
6423-77266,19,6
1626-20139,19,0
5183-99834,18,6
5368-48882,18,0
9439-80784,17,9
4256-01604,19,3
7231-14308,18,3
9297-53714,17,0
1235-90763,20,0
9328-38071,20,9
9025-89065,20,9
8962-15234,20,6
2234-77918,20,3
2807-42389,20,9
5937-09355,20,6
9751-93581,20,0
6024-48431,18,10
7305-68223,18,3
5846-54947,18,9
6760-95424,16,7
8674-49081,16,6
7812-94397,16,3
6869-08571,16,6
9814-25282,16,6
1792-59153,16,3
7963-82748,16,6
6134-92412,16,6
2902-59913,20,9
8910-43089,15,6
4280-20313,15,6
5503-32109,15,0
7590-95713,15,3
0925-79557,15,0
9502-52354,15,0
5855-52410,15,0
3269-79750,15,4
5632-29586,15,0
7025-73786,15,3
0874-66136,15,0
1609-33048,15,6
8723-48852,15,9
1159-05858,15,6
7404-00784,15,3
9664-18127,15,3
9888-61363,15,0
7682-56869,15,0
2911-09391,15,3
1223-93010,15,3
2911-25493,15,2
0915-90562,15,3
8255-69849,15,3
2021-10428,15,3
0036-11529,15,0
3735-90909,15,3
9240-93822,15,9
0405-19081,15,0
6165-96260,15,3
7399-76469,15,3
2844-61835,15,3
4956-44718,15,3
9555-68451,15,0
8351-75512,15,3
7025-47186,15,0
7889-08317,15,2
9500-35667,15,0
3480-97940,15,7
6007-18501,15,3
7846-45828,15,9
6081-91835,15,6
9767-70465,15,0
8553-61878,15,0
2151-46423,15,0
1929-34823,15,3
0495-32368,15,5
0563-19285,15,7
0625-54184,15,3
9774-02916,15,0
3550-35204,15,3
1965-27078,15,3
6452-52817,15,3
0205-79283,15,0
2965-63122,15,0
5184-92248,15,0
5197-22172,15,0
7704-57423,15,0
1902-63102,15,3
6019-40228,15,0
9537-73201,15,9
8001-11558,15,0
7083-54505,15,3
9558-79968,15,3
4361-19169,15,3
4158-77089,15,9
7941-16230,15,3
1936-21802,15,12
7619-89545,15,3
4969-73447,15,0
6569-10985,15,3
5824-66387,15,0
0723-24757,15,0
6892-22298,15,0
4050-15527,15,6
0389-72426,15,3
4304-53405,15,0
1990-24477,15,3
7033-80688,15,0
3513-83958,15,0
3638-44736,15,3
3417-90892,15,6
0578-14025,15,3
4620-39312,15,6
0439-69289,15,12
1585-50950,15,0
1325-78194,15,9
8754-05088,15,0
2282-82213,15,15
4959-67716,15,0
0147-71071,15,0
1156-64090,15,0
3760-21354,15,0
7966-90499,15,0
1057-08335,15,0
5379-11708,15,3
7337-35180,15,6
1659-59979,15,3
3597-96750,15,6
9817-34094,15,3
9507-87607,15,6
3601-54348,15,5
8884-25733,15,12
7496-14721,15,3
2617-51433,15,3
8343-60957,15,3
5198-25718,15,7
6202-56452,15,0
7683-59643,15,7
8190-73744,15,3
5209-04857,15,1
6567-48463,15,6
1973-16724,15,0
4883-31253,15,6
4747-49616,15,3
3920-23425,15,0
0196-65646,15,0
7510-30172,15,3
4856-89595,15,3
3207-61215,15,6
3925-08816,15,3
7085-50218,15,0
0798-88249,15,6
9368-40108,15,0
7501-96618,15,6
8307-20684,15,0
0934-83323,15,6
2112-85364,15,6
7567-59277,15,12
8544-03006,15,0
3772-55815,15,3
7277-12200,15,3
3504-87903,15,0
4420-51124,15,6
0419-91971,15,8
0386-17599,15,0
4071-30273,15,1
8957-37071,15,3
2314-68777,15,15
0369-78935,15,3
9518-87277,15,5
9644-36171,15,0
5452-15778,15,4
3287-52916,15,0
4608-22375,15,3
7017-38823,15,7
9071-89335,15,3
8589-76395,15,7
8121-59714,15,0
1041-51405,15,3
6664-53740,15,7
2191-90969,15,1
7440-84756,15,0
5209-16230,15,0
7584-69899,15,0
2115-03614,15,3
4069-54410,15,0
1312-75627,15,6
3193-64836,15,3
7060-35703,15,0
2232-42820,15,6
2905-12940,15,9
6568-20816,15,3
3980-96638,15,3
1048-71052,15,0
0472-58171,15,3
8199-17601,15,0
8935-96266,15,5
9090-37027,15,6
3625-66156,15,0
0837-27766,15,0
9815-76677,15,3
7322-40285,15,3
9040-95681,15,0
4631-97708,15,3
3955-05783,15,12
4342-43966,15,3
2014-76433,15,3
1710-95972,15,0
3562-49433,15,10
9716-73357,15,13
0535-81968,15,0
8016-57830,15,7
0559-69056,15,9
1185-49152,15,0
5330-73450,15,0
6747-65446,15,3
7142-97079,15,0
1629-64966,15,3
7194-95282,15,10
0306-70171,15,3
4165-70980,15,6
9759-96626,15,3
3653-48859,15,4
0432-11530,15,0
1402-68034,15,7
0514-43821,15,3
0560-07200,15,6
7996-58926,15,0
6886-03832,15,3
5907-70062,15,0
7086-88951,15,6
4858-10835,15,4
6194-17516,15,0
0437-63420,15,3
8481-60280,15,1
0991-63711,15,3
2046-34185,15,6
7251-68105,15,6
0585-92262,15,6
5359-56948,15,3
3348-62706,15,6
6114-36919,15,0
2690-91654,15,10
5975-56718,15,0
1549-27210,15,0
1453-79495,15,6
8602-89021,15,10
4151-81119,15,0
6321-91110,15,3
9977-60053,15,3
3271-41856,15,3
4151-44581,15,9
9183-09179,15,10
0146-88176,15,3
2948-04203,15,4
9334-41250,15,3
5285-11244,15,9
3454-70526,15,0
5698-00947,15,0
7316-61404,15,3
8707-24542,15,6
0193-00498,15,3
0964-44527,15,6
3485-07263,15,3
5337-30254,15,0
8291-67700,15,0
0859-90557,15,9
1178-16631,15,0
6925-29608,15,6
3865-83606,15,3
0275-09662,15,6
5773-09786,15,4
9549-44024,15,9
6028-11045,15,3
5232-28926,15,0
2889-64531,15,0
1206-17145,15,6
0901-28259,15,0
6107-57905,15,0
2749-71771,15,0
5270-78851,15,3
5300-79931,15,6
6851-01723,15,6
8683-97700,15,0
0371-89246,15,0
5948-21991,15,7
8865-25885,15,9
4888-67589,15,0
4616-23849,15,6
0784-69840,15,6
5259-43234,15,6
2271-45876,15,3
3320-79370,15,6
7224-12517,15,3
4463-59791,15,3
9376-23571,15,0
4571-97884,15,0
9679-08105,15,0
9474-16774,15,3
0978-81493,15,6
3230-75848,15,3
7784-73388,15,3
4145-18377,15,3
3736-25068,15,0
9707-26940,15,0
8645-64404,15,3
4619-40298,15,0
1497-76263,15,3
1669-95561,15,0
3819-87711,15,0
5068-71592,15,0
7052-83877,15,0
3116-48259,15,9
8995-58812,15,0
3335-81675,15,0
1420-80225,15,3
6779-76670,15,5
1749-35298,15,3
5498-19945,15,0
5795-01748,15,9
6726-87914,15,9
3967-63951,15,7
9955-80595,15,3
4121-27832,15,7
4785-58556,15,3
1895-75315,15,6
8159-08750,15,3
5115-34905,15,3
7983-28638,15,3
3065-89432,15,3
6544-04590,15,6
8375-88055,15,3
3733-76429,15,3
3934-10135,15,10
0297-31908,15,9
4500-15793,15,0
8476-56682,15,0
2881-33615,15,0
3925-11665,15,0
6649-83760,15,3
7925-28738,15,3
0498-35207,15,0
1441-35414,15,3
2818-98868,15,3
7477-10908,15,6
7494-34592,15,0
1933-37174,15,0
1430-56939,15,0
0971-74133,15,3
4052-21587,15,3
2221-91114,15,0
6709-21209,15,0
8003-06734,15,7
5952-44453,15,3
6783-01276,15,0
0126-69022,15,0
6975-39775,15,0
1347-92464,15,0
7554-96153,15,0
8977-80032,15,3
1799-42121,15,3
4034-67913,15,0
6279-30491,15,3
4202-44414,15,6
1295-41541,15,6
1198-82337,15,0
9970-74191,15,0
8428-58714,15,0
1085-91128,15,0
5584-75971,15,3
3055-01623,15,0
6406-00849,15,0
4481-06529,15,5
2619-20001,15,0
9763-71522,15,6
5220-74629,15,5
5608-32825,15,3
5859-21943,15,6
0300-31042,15,3
2308-95976,15,0
1444-65410,15,3
5356-27245,15,3
1550-15001,15,3
6792-91341,15,0
5251-02369,15,3
5163-65680,15,0
6232-97125,15,1
7645-89577,15,0
5121-81881,15,6
6635-77484,15,6
2417-76273,15,0
3272-29100,15,6
1838-92269,15,3
1779-02636,15,3
5452-47811,15,3
5025-55950,15,3
0766-01670,15,3
5720-97525,15,6
0715-89876,15,0
0654-16152,15,5
9435-00213,15,0
8052-98792,15,0
3691-56830,15,3
6979-60513,15,3
4446-22870,15,0
4573-00586,15,0
2665-08414,15,3
9679-40963,15,0
8368-73540,15,3
8205-77222,15,0
2650-08994,15,6
2108-68963,15,3
4220-03683,15,3
7101-52802,15,3
6213-94852,15,6
9316-31734,15,5
7373-67123,15,0
8216-25126,15,3
9849-90330,15,0
2569-16902,15,0
5889-80173,15,3
0627-48656,15,0
0174-60507,15,5
9898-63186,15,3
1929-68262,15,3
4666-52332,15,3
5112-36330,15,8
9584-30802,15,0
4291-40340,15,6
4592-43872,15,6
4934-59593,15,3
1499-27494,15,8
2317-28969,15,6
5477-50520,15,3
4891-56272,15,6
2060-23727,15,5
6496-99024,15,5
9991-15111,15,9
0500-94843,15,3
9490-32547,15,0
8193-74881,15,3
8458-90831,15,3
8547-13874,15,3
9402-50274,15,3
7013-68339,15,3
3687-65674,15,6
7950-92474,15,10
3330-64506,15,6
1571-02388,15,10
7549-15950,15,7
7535-22100,15,7
5328-97929,15,7
0552-10828,15,3
2742-86884,15,7
7212-70714,15,7
9606-35711,15,6
9236-58032,15,6
7383-38380,15,7
1682-12953,15,3
8739-00496,15,7
2387-53279,15,7
1759-38250,15,7
3188-84357,15,6
3370-56437,15,6
