stdno,schoolyear,term,course,section,units,grade,courserank,contrib
2012-19680,2015,FIRST,HUM 1(AH),V,3,,5,1.0000,
2012-19680,2015,FIRST,AECO 104,T-2L,3,,6,1.0000,
2012-18693,2015,FIRST,EE 1,GH-5L,3,,1,1.0000,
2012-18693,2015,FIRST,ABE 71,C-2L,3,,2,1.0000,
2012-18693,2015,FIRST,ENSC 13,X,3,,3,1.0000,
2012-18693,2015,FIRST,IE 150,U,3,,5,1.0000,
2012-18693,2015,FIRST,ENG 10,T-5R,3,,6,1.0000,
2012-18693,2015,FIRST,HUM 3(AH),F,3,,0,0.0000,
2012-25611,2015,FIRST,AGRI 195,CD-2L,3,,1,1.0000,
2012-25611,2015,FIRST,ENG 2(AH),U-4R,3,,2,1.0000,
2012-25611,2015,FIRST,IT 1(MST),G-6L,3,,3,1.0000,
2012-25611,2015,FIRST,HUM 1(AH),Z,3,,4,1.0000,
2012-25611,2015,FIRST,AGRI 111,B-2L,3,,5,1.0000,
2012-25611,2015,FIRST,AECO 111,T-1L,3,,6,1.0000,
2012-25611,2015,FIRST,HUM 2(AH),D-6R,3,,7,1.0000,
2012-06364,2015,FIRST,ENG 10,B-4R,3,,1,1.0000,
2012-06364,2015,FIRST,STAT 175,C-3L,3,,2,1.0000,
2012-06364,2015,FIRST,STAT 165,WX-2L,3,,3,1.0000,
2012-06364,2015,FIRST,CMSC 21,ST-3L,3,,4,1.0000,
2012-06364,2015,FIRST,STAT 144,CD-3R,3,,5,1.0000,
2012-06364,2015,FIRST,CMSC 22,WX-6L,3,,6,1.0000,
2009-64120,2015,FIRST,ECON 102,G1,3,,1,1.0000,
2009-64120,2015,FIRST,ABE 2,C-1L,3,,2,1.0000,
2013-21050,2015,FIRST,BIO 1,E-1L,3,,1,1.0000,
2013-21050,2015,FIRST,SOSC 1(SSP),S-1R,3,,2,1.0000,
2013-21050,2015,FIRST,HUM 1(AH),V,3,,3,1.0000,
2013-21050,2015,FIRST,NASC 5(MST),Z-2R,3,,4,1.0000,
2013-21050,2015,FIRST,STAT 162,G-5L,3,,5,1.0000,
2013-09777,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2013-09777,2015,FIRST,PHYS 81,GY-6L,5,,2,1.0000,
2013-09777,2015,FIRST,MATH 1(MST),V,3,,3,1.0000,
2013-09777,2015,FIRST,CHEM 44.0,Z,3,,4,1.0000,
2013-09777,2015,FIRST,CHEM 44.1,3L,2,,5,1.0000,
2013-09777,2015,FIRST,SOSC 3(SSP),Y-5R,3,,6,1.0000,
2013-09777,2015,FIRST,NASC 6(MST),C,3,,7,1.0000,
2012-11745,2015,FIRST,ECON 101,T-4R,3,,1,1.0000,
2012-11745,2015,FIRST,ECON 102,G1,3,,2,1.0000,
2012-11745,2015,FIRST,SOSC 4(SSP),C-6R,3,,3,1.0000,
2012-11745,2015,FIRST,HUM 2(AH),X1-6R,3,,4,1.0000,
2012-19733,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2012-19733,2015,FIRST,ChE 145,X,3,,2,1.0000,
2012-19733,2015,FIRST,ENSC 13,D,3,,3,1.0000,
2012-19733,2015,FIRST,ENSC 10b,4L,2,,4,1.0000,
2012-19733,2015,FIRST,ChE 143,C,3,,5,1.0000,
2012-19733,2015,FIRST,ENSC 12,E,3,,6,1.0000,
2012-19733,2015,FIRST,ChE 32,UV-1L,3,,7,1.0000,
2014-43337,2015,FIRST,NSTP 1,EN1,0,,1,1.0000,
2014-43337,2015,FIRST,CHEM 32.0,T,3,,3,1.0000,
2014-43337,2015,FIRST,CHEM 32.1,9L,2,,4,1.0000,
2014-43337,2015,FIRST,CHEM 40.0,X,3,,5,1.0000,
2014-43337,2015,FIRST,CHEM 40.1,19L,1,,6,1.0000,
2014-43337,2015,FIRST,PHYS 3,E-6L,3,,7,1.0000,
2014-43337,2015,FIRST,ENG 2(AH),G-5R,3,,8,1.0000,
2014-43337,2015,FIRST,MATH 36,H-3R,5,,9,1.0000,
2011-21663,2015,FIRST,EE 130,ST-2L,3,,1,1.0000,
2011-21663,2015,FIRST,EE 141,U-2L,3,,4,1.0000,
2012-18144,2015,FIRST,CHEM 160,U,3,,1,1.0000,
2012-18144,2015,FIRST,ENG 10,C-6R,3,,2,1.0000,
2012-18144,2015,FIRST,NASC 6(MST),B,3,,3,1.0000,
2014-70978,2015,FIRST,HUM 2(AH),V-2R,3,,2,1.0000,
2014-70978,2015,FIRST,IT 1(MST),G-4L,3,,3,1.0000,
2014-70978,2015,FIRST,ENG 2(AH),Y-6R,3,,4,1.0000,
2014-70978,2015,FIRST,HIST 1(SSP),D-4R,3,,5,1.0000,
2014-70978,2015,FIRST,PSY 1(SSP),U-5R,3,,6,1.0000,
2013-48411,2015,FIRST,PE 1,GH,0,,1,1.0000,
2013-48411,2015,FIRST,NSTP 1,AS2,0,,2,1.0000,
2013-48411,2015,FIRST,ENG 1(AH),Z-2R,3,,3,1.0000,
2013-48411,2015,FIRST,STAT 1,D-10L,3,,4,1.0000,
2013-48411,2015,FIRST,SOSC 1(SSP),C-5R,3,,5,1.0000,
2013-48411,2015,FIRST,SPCM 1(AH),Y-6R,3,,6,1.0000,
2013-48411,2015,FIRST,HUM 3(AH),F,3,,7,1.0000,
2013-43659,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2013-43659,2015,FIRST,HUME 103,V,3,,3,1.0000,
2013-43659,2015,FIRST,CERP 131,W,3,,4,1.0000,
2013-43659,2015,FIRST,HUM 3(AH),F,3,,5,1.0000,
2013-43659,2015,FIRST,PI 10(SSP),B-6R,3,,6,1.0000,
2013-43659,2015,FIRST,NASC 6(MST),C,3,,8,1.0000,
2013-43659,2015,FIRST,MATH 14,S-1R,3,,9,1.0000,
2013-43659,2015,FIRST,PHYS 1,F-4L,3,,0,0.0000,
2012-11886,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2012-11886,2015,FIRST,SOSC 3(SSP),Y-2R,3,,2,1.0000,
2012-11886,2015,FIRST,PHYS 81,ABST-6L,5,,3,1.0000,
2012-11886,2015,FIRST,MATH 38,T-3R,3,,4,1.0000,
2012-11886,2015,FIRST,PI 10(SSP),G1-1R,3,,5,1.0000,
2012-11886,2015,FIRST,NASC 5(MST),W-4R,3,,6,1.0000,
2011-48841,2015,FIRST,VPTH 121,CD-2L,4,,2,1.0000,
2011-48841,2015,FIRST,VPAR 131,Y-2L,4,,3,1.0000,
2011-48841,2015,FIRST,VPHY 143,A-4L,4,,4,1.0000,
2011-48841,2015,FIRST,VSUR 152,ST-1L+,4,,5,1.0000,
2014-53650,2015,FIRST,NSTP 1,AS2,0,,2,1.0000,
2014-53650,2015,FIRST,CHEM 32.0,U,3,,3,1.0000,
2014-53650,2015,FIRST,CHEM 32.1,7L,2,,4,1.0000,
2014-53650,2015,FIRST,CRSC 1,Y-6L,3,,5,1.0000,
2014-53650,2015,FIRST,PHYS 3,X-6L,3,,6,1.0000,
2014-53650,2015,FIRST,BOT 20,ST-6L,3,,7,1.0000,
2014-53650,2015,FIRST,MATH 26,S-2R,3,,8,1.0000,
2011-24321,2015,FIRST,CMSC 150,EF-2L,3,,1,1.0000,
2011-24321,2015,FIRST,ENG 10,T-3R,3,,2,1.0000,
2011-24321,2015,FIRST,CMSC 142,C-3L,3,,3,1.0000,
2011-24321,2015,FIRST,PI 10(SSP),A2-1R,3,,4,1.0000,
2011-24321,2015,FIRST,HUM 3(AH),F,3,,6,1.0000,
2010-28840,2015,FIRST,DEVC 70,V-1L,3,,2,1.0000,
2010-28840,2015,FIRST,PHLO 1(SSP),W3-4R,3,,5,1.0000,
2010-28840,2015,FIRST,CMSC 11,U-2L,3,,6,1.0000,
2010-28840,2015,FIRST,HUM 3(AH),F,3,,0,0.0000,
2010-28840,2015,FIRST,PSY 1(SSP),U-5R,3,,0,0.0000,
2010-28840,2015,FIRST,MATH 26,W-2R,3,,0,0.0000,
2008-16228,2015,FIRST,MATH 36,H-2R,5,,1,1.0000,
2013-06320,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2013-06320,2015,FIRST,FBS 31,AB-2L,3,,3,1.0000,
2013-06320,2015,FIRST,SFI 100,ST-2L,3,,4,1.0000,
2013-06320,2015,FIRST,NASC 5(MST),Z-4R,3,,5,1.0000,
2013-06320,2015,FIRST,HUME 10(SSP),S-4R,3,,6,1.0000,
2013-06320,2015,FIRST,STAT 1,V-10L,3,,7,1.0000,
2013-06320,2015,FIRST,NASC 2(MST),T,3,,8,1.0000,
2013-06320,2015,FIRST,PSY 1(SSP),B-2R,3,,9,1.0000,
2011-56890,2015,FIRST,ENSC 10a,6L,2,,1,1.0000,
2011-56890,2015,FIRST,PHYS 3,E-5L,3,,3,1.0000,
2011-56890,2015,FIRST,AGRI 199,Y4,1,,4,1.0000,
2014-20685,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2014-20685,2015,FIRST,ECON 101,T-2R,3,,2,1.0000,
2014-20685,2015,FIRST,ECON 102,C,3,,3,1.0000,
2014-20685,2015,FIRST,STAT 1,A-2L,3,,4,1.0000,
2014-20685,2015,FIRST,HUM 3(AH),F,3,,5,1.0000,
2014-20685,2015,FIRST,SPCM 1(AH),U1-5R,3,,6,1.0000,
2014-20685,2015,FIRST,SOC 10,S,3,,7,1.0000,
2013-27152,2015,FIRST,NSTP 1,AS4,0,,2,1.0000,
2013-27152,2015,FIRST,POSC 1(SSP),T-1R,3,,4,1.0000,
2013-27152,2015,FIRST,MATH 37,G-5R,5,,5,1.0000,
2013-27152,2015,FIRST,SPCM 1(AH),B-4R,3,,6,1.0000,
2013-27152,2015,FIRST,ENSC 10b,2L,2,,7,1.0000,
2010-06438,2015,FIRST,ChE 143,T,3,,1,1.0000,
2010-06438,2015,FIRST,ENG 2(AH),U-2R,3,,2,1.0000,
2010-06438,2015,FIRST,ENSC 21,V,3,,3,1.0000,
2010-06438,2015,FIRST,ENSC 12,D,3,,4,1.0000,
2010-06438,2015,FIRST,CHEM 111.1,4L,2,,5,1.0000,
2010-06438,2015,FIRST,ENSC 13,X,3,,6,1.0000,
2010-06438,2015,FIRST,STAT 1,A-4L,3,,7,1.0000,
2006-68752,2015,FIRST,VPAR 131,Y-3L,4,,1,1.0000,
2006-68752,2015,FIRST,VPHM 141,F-4L,4,,2,1.0000,
2006-68752,2015,FIRST,STAT 162,G-3L,3,,3,1.0000,
2006-68752,2015,FIRST,CHEM 160.1,2L,2,,4,1.0000,
2006-68752,2015,FIRST,VPHY 143,A-2L,4,,5,1.0000,
2011-28757,2015,FIRST,HIST 1(SSP),D-3R,3,,2,1.0000,
2011-28757,2015,FIRST,FRM 103,G-2L,3,,3,1.0000,
2011-28757,2015,FIRST,ZOO 1,T-5L,3,,4,1.0000,
2011-28757,2015,FIRST,FBS 21,A-2L,4,,5,1.0000,
2013-11409,2015,FIRST,NSTP 1,FR-BD,0,,1,1.0000,
2013-11409,2015,FIRST,PI 10(SSP),V-3R,3,,2,1.0000,
2013-11409,2015,FIRST,HFDS 31,U,3,,4,1.0000,
2013-11409,2015,FIRST,NASC 6(MST),B,3,,5,1.0000,
2013-11409,2015,FIRST,PHYS 1,F-4L,3,,6,1.0000,
2013-11409,2015,FIRST,STAT 1,A-7L,3,,7,1.0000,
2013-11409,2015,FIRST,ENTR 1(SSP),ST-5R,3,,8,1.0000,
2013-11409,2015,FIRST,HUM 3(AH),W,3,,0,0.0000,
2011-11488,2015,FIRST,ABE 31,B-2L,2,,1,1.0000,
2011-11488,2015,FIRST,IE 164,C,3,,2,1.0000,
2011-11488,2015,FIRST,ENSC 14a,YG-1C,5,,3,1.0000,
2011-11488,2015,FIRST,PSY 1(SSP),X2-5R,3,,4,1.0000,
2011-11488,2015,FIRST,ENSC 16,W,3,,5,1.0000,
2011-11488,2015,FIRST,ENSC 13,U,3,,6,1.0000,
2011-11488,2015,FIRST,ENG 10,T-4R,3,,7,1.0000,
2011-11488,2015,FIRST,ENSC 10b,8L,2,,8,1.0000,
2012-37488,2015,FIRST,SOSC 1(SSP),C-4R,3,,1,1.0000,
2012-37488,2015,FIRST,NASC 3(MST),UV-5R,3,,2,1.0000,
2012-37488,2015,FIRST,STAT 101,B-2L,3,,0,0.0000,
2013-02454,2015,FIRST,CMSC 131,C-2L,3,,1,1.0000,
2013-02454,2015,FIRST,JAP 10,T2,3,,2,1.0000,
2013-02454,2015,FIRST,MATH 26,EF-2R,3,,3,1.0000,
2013-02454,2015,FIRST,CMSC 57,V-2L,3,,4,1.0000,
2013-02454,2015,FIRST,PSY 1(SSP),C-6R,3,,5,1.0000,
2013-02454,2015,FIRST,STS 1,Y1,3,,6,1.0000,
2009-19485,2015,FIRST,EE 41,U-1L,4,,2,1.0000,
2009-19485,2015,FIRST,ENSC 13,T,3,,3,1.0000,
2012-07397,2015,FIRST,ECON 103,U,3,,1,1.0000,
2012-07397,2015,FIRST,ECON 130,E,3,,2,1.0000,
2012-07397,2015,FIRST,HUM 1(AH),V,3,,3,1.0000,
2012-07397,2015,FIRST,ENG 10,B-2R,3,,4,1.0000,
2011-47809,2015,FIRST,AECO 151,ST-2R,3,,1,1.0000,
2011-47809,2015,FIRST,CHEM 15.0,T,3,,4,1.0000,
2011-47809,2015,FIRST,ECON 130,E,3,,5,1.0000,
2011-47809,2015,FIRST,HIST 1(SSP),D-3R,3,,6,1.0000,
2011-65314,2015,FIRST,CHEM 112.1,3L,2,,1,1.0000,
2011-65314,2015,FIRST,CHEM 137.1,2L,2,,3,1.0000,
2011-65314,2015,FIRST,CHEM 161.1,2L,2,,4,1.0000,
2011-65314,2015,FIRST,CHEM 199,F2,1,,5,1.0000,
2013-45724,2015,FIRST,ENSC 12,T,3,,2,1.0000,
2013-45724,2015,FIRST,ENSC 13,G,3,,3,1.0000,
2013-45724,2015,FIRST,ENSC 10b,8L,2,,4,1.0000,
2013-45724,2015,FIRST,PHYS 82,DV-5L,5,,5,1.0000,
2013-45724,2015,FIRST,HUM 2(AH),B-2R,3,,6,1.0000,
2014-72370,2015,FIRST,SPCM 1(AH),U1-6R,3,,2,1.0000,
2014-72370,2015,FIRST,BOT 11,B-2L,3,,3,1.0000,
2014-72370,2015,FIRST,IT 1(MST),V-1L,3,,4,1.0000,
2014-72370,2015,FIRST,STAT 162,G-7L,3,,5,1.0000,
2014-72370,2015,FIRST,ENG 1(AH),H-4R,3,,6,1.0000,
2014-72370,2015,FIRST,CHEM 15.0,H,3,,7,1.0000,
2013-08202,2015,FIRST,NSTP 1,HE-EF2,0,,2,1.0000,
2013-08202,2015,FIRST,STAT 1,D-8L,3,,3,1.0000,
2013-08202,2015,FIRST,CHEM 160,E,3,,4,1.0000,
2013-08202,2015,FIRST,FST 101,ST-1L,3,,5,1.0000,
2013-08202,2015,FIRST,MCB 1,U-3L,3,,6,1.0000,
2013-08202,2015,FIRST,SPCM 1(AH),F-2R,3,,7,1.0000,
2013-08202,2015,FIRST,SOSC 3(SSP),F-4R,3,,8,1.0000,
2014-02591,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2014-02591,2015,FIRST,CHEM 15.0,S,3,,3,1.0000,
2014-02591,2015,FIRST,CHEM 15.1,28L,2,,4,1.0000,
2014-02591,2015,FIRST,MATH 36,H-5R,5,,5,1.0000,
2014-02591,2015,FIRST,CMSC 11,U-3L,3,,6,1.0000,
2014-02591,2015,FIRST,ENSC 10a,3L,2,,7,1.0000,
2014-02591,2015,FIRST,PI 10(SSP),B-2R,3,,8,1.0000,
2011-63759,2015,FIRST,PE 1,YZ1,0,,1,1.0000,
2011-63759,2015,FIRST,NSTP 1,HE-EF2,0,,2,1.0000,
2011-63759,2015,FIRST,PI 10(SSP),Z1-2R,3,,3,1.0000,
2011-63759,2015,FIRST,HIST 1(SSP),D-4R,3,,4,1.0000,
2011-63759,2015,FIRST,CHEM 40.0,B,3,,5,1.0000,
2011-63759,2015,FIRST,CHEM 40.1,21L,1,,6,1.0000,
2011-63759,2015,FIRST,MATH 26,W-4R,3,,7,1.0000,
2011-63759,2015,FIRST,HUM 3(AH),F,3,,8,1.0000,
2011-63759,2015,FIRST,HIST 1(SSP),D-4R,3,,9,1.0000,
2013-57082,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2013-57082,2015,FIRST,MATH 2(MST),S,3,,2,1.0000,
2013-57082,2015,FIRST,STAT 1,D-9L,3,,3,1.0000,
2013-57082,2015,FIRST,SPCM 1(AH),U1-5R,3,,4,1.0000,
2013-57082,2015,FIRST,PI 10(SSP),H-5R,3,,5,1.0000,
2013-57082,2015,FIRST,ENG 1(AH),V-6R,3,,6,1.0000,
2013-57082,2015,FIRST,CHEM 40.0,E,3,,7,1.0000,
2013-57082,2015,FIRST,CHEM 40.1,2L,1,,8,1.0000,
2014-10546,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2014-10546,2015,FIRST,CRSC 1,Y-4L,3,,2,1.0000,
2014-10546,2015,FIRST,PHYS 3,X-6L,3,,3,1.0000,
2014-10546,2015,FIRST,BOT 20,ST-4L,3,,4,1.0000,
2014-10546,2015,FIRST,ENG 1(AH),D-5R,3,,5,1.0000,
2014-10546,2015,FIRST,MATH 26,EF-3R,3,,6,1.0000,
2012-63567,2015,FIRST,HNF 125,U-3L,3,,1,1.0000,
2012-63567,2015,FIRST,HNF 124,T-4L,3,,2,1.0000,
2012-63567,2015,FIRST,HNF 42,S-1L,4,,3,1.0000,
2012-63567,2015,FIRST,HUME 10(SSP),S-2R,3,,4,1.0000,
2012-63567,2015,FIRST,IT 1(MST),V-1L,3,,5,1.0000,
2012-63567,2015,FIRST,MATH 14,B-5R,3,,6,1.0000,
2014-08732,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2014-08732,2015,FIRST,PHYS 3,X-3L,3,,3,1.0000,
2014-08732,2015,FIRST,STAT 1,S-2L,3,,4,1.0000,
2014-08732,2015,FIRST,HUM 2(AH),D-6R,3,,5,1.0000,
2014-08732,2015,FIRST,NASC 5(MST),W-1R,3,,6,1.0000,
2014-08732,2015,FIRST,CHEM 15.0,T,3,,7,1.0000,
2014-08732,2015,FIRST,CHEM 15.1,20L,2,,8,1.0000,
2014-08732,2015,FIRST,MATH 26,W-5R,3,,9,1.0000,
2013-40810,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2013-40810,2015,FIRST,ENSC 12,D,3,,3,1.0000,
2013-40810,2015,FIRST,ENSC 21,V,3,,4,1.0000,
2013-40810,2015,FIRST,CHEM 160,C,3,,5,1.0000,
2013-40810,2015,FIRST,EE 1,GH-3L,3,,6,1.0000,
2013-40810,2015,FIRST,MCB 1,U-8L,3,,7,1.0000,
2013-40810,2015,FIRST,SPCM 1(AH),Y-1R,3,,8,1.0000,
2013-40810,2015,FIRST,ENSC 10a,6L,2,,9,1.0000,
2014-98812,2015,FIRST,NSTP 1,HE-EF2,0,,1,1.0000,
2014-98812,2015,FIRST,SPCM 1(AH),G-6R,3,,2,1.0000,
2014-98812,2015,FIRST,MATH 2(MST),H,3,,3,1.0000,
2014-98812,2015,FIRST,HUME 101,U,3,,4,1.0000,
2014-98812,2015,FIRST,ENG 1(AH),A-5R,3,,5,1.0000,
2014-98812,2015,FIRST,BIO 1,E-2L,3,,6,1.0000,
2014-98812,2015,FIRST,ECON 11,W-7R,3,,7,1.0000,
2013-06977,2015,FIRST,MATH 181,V,3,,2,1.0000,
2013-06977,2015,FIRST,MATH 174,B-4L,3,,3,1.0000,
2013-06977,2015,FIRST,SPCM 1(AH),B-2R,3,,5,1.0000,
2013-06977,2015,FIRST,IT 1(MST),G-4L,3,,6,1.0000,
2013-06977,2015,FIRST,ECON 11,W-3R,3,,0,0.0000,
2011-18362,2015,FIRST,ENSC 21,C,3,,1,1.0000,
2011-18362,2015,FIRST,ENSC 11,Y,3,,2,1.0000,
2011-18362,2015,FIRST,PHYS 13,U-4L,3,,3,1.0000,
2011-18362,2015,FIRST,IE 150,U,3,,4,1.0000,
2012-17791,2015,FIRST,CE 121,AB2,3,,1,1.0000,
2012-17791,2015,FIRST,ENSC 14,Y,3,,2,1.0000,
2012-17791,2015,FIRST,ENSC 13,D,3,,3,1.0000,
2012-17791,2015,FIRST,ENSC 10b,6L,2,,4,1.0000,
2012-17791,2015,FIRST,ENSC 16,W,3,,5,1.0000,
2012-17791,2015,FIRST,ENSC 21,E,3,,6,1.0000,
2012-17791,2015,FIRST,IT 1(MST),V-6L,3,,7,1.0000,
2011-29556,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2010-03599,2015,FIRST,SPAN I,V,3,,1,1.0000,
2010-03599,2015,FIRST,BIO 101,U,3,,2,1.0000,
2010-03599,2015,FIRST,BIO 120,S-6L,3,,3,1.0000,
2010-03599,2015,FIRST,PPTH 104,B-2L,3,,5,1.0000,
2013-20182,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2013-20182,2015,FIRST,CHEM 15.0,X,3,,2,1.0000,
2013-20182,2015,FIRST,CHEM 15.1,29L+,2,,3,1.0000,
2013-20182,2015,FIRST,ENSC 10a,3L,2,,4,1.0000,
2013-20182,2015,FIRST,MATH 36,H-3R,5,,5,1.0000,
2013-20182,2015,FIRST,STAT 1,H-3L,3,,6,1.0000,
2012-18307,2015,FIRST,VETA 103,G-3L,3,,1,1.0000,
2012-18307,2015,FIRST,VETA 101,GH-3L,5,,2,1.0000,
2012-18307,2015,FIRST,CHEM 160,B,3,,3,1.0000,
2012-18307,2015,FIRST,ZOTC 115,ST-2L,3,,4,1.0000,
2012-18307,2015,FIRST,VMCB 121,E-2L,4,,5,1.0000,
2011-22056,2015,FIRST,ENSC 12,F,3,,1,1.0000,
2011-22056,2015,FIRST,ENSC 13,T,3,,2,1.0000,
2011-22056,2015,FIRST,EE 1,YZ-5L,3,,3,1.0000,
2011-22056,2015,FIRST,ENSC 14,G,3,,4,1.0000,
2008-35205,2015,FIRST,BIO 30,A-6L,3,,1,1.0000,
2008-35205,2015,FIRST,ZOO 3,ST-2L,3,,2,1.0000,
2008-35205,2015,FIRST,ENG 10,B-2R,3,,3,1.0000,
2008-35205,2015,FIRST,MCB 150,C-2L,3,,5,1.0000,
2008-35205,2015,FIRST,CERP 122,T,3,,7,1.0000,
2008-35205,2015,FIRST,MCB 150,C-2L,3,,0,0.0000,
2008-35205,2015,FIRST,BIO 155,AB-2L,3,,0,0.0000,
2012-19145,2015,FIRST,EE 11,V-2L,4,,1,1.0000,
2012-19145,2015,FIRST,ENSC 12,X,3,,2,1.0000,
2012-19145,2015,FIRST,ENSC 14a,ZH,5,,3,1.0000,
2012-19145,2015,FIRST,PHYS 83,BT-4L,5,,4,1.0000,
2012-19145,2015,FIRST,ENSC 10b,2L,2,,5,1.0000,
2013-51016,2015,FIRST,CMSC 131,AB-4L,3,,1,1.0000,
2013-51016,2015,FIRST,CMSC 100,EF-2L,3,,2,1.0000,
2013-51016,2015,FIRST,CMSC 57,V-1L,3,,3,1.0000,
2013-51016,2015,FIRST,MATH 28,T-4R,3,,4,1.0000,
2013-51016,2015,FIRST,NASC 6(MST),D,3,,5,1.0000,
2013-51016,2015,FIRST,CMSC 150,EF-6L,3,,6,1.0000,
2010-97098,2015,FIRST,PHYS 3,X-4L,3,,2,1.0000,
2010-97098,2015,FIRST,CHEM 160,W,3,,3,1.0000,
2010-97098,2015,FIRST,ZOO 117,UV-2L,3,,4,1.0000,
2014-05981,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2014-05981,2015,FIRST,ECON 101,T-4R,3,,2,1.0000,
2014-05981,2015,FIRST,ECON 102,C,3,,3,1.0000,
2014-05981,2015,FIRST,STAT 1,D-10L,3,,4,1.0000,
2014-05981,2015,FIRST,HUM 1(AH),Z,3,,5,1.0000,
2014-05981,2015,FIRST,HUM 3(AH),W,3,,6,1.0000,
2014-05981,2015,FIRST,SOSC 4(SSP),C-3R,3,,7,1.0000,
2012-18174,2015,FIRST,ABE 70,G-2L,3,,1,1.0000,
2012-18174,2015,FIRST,EE 1,YZ-1L,3,,2,1.0000,
2012-18174,2015,FIRST,PSY 1(SSP),U-1R,3,,3,1.0000,
2012-18174,2015,FIRST,ENSC 10b,5L,2,,4,1.0000,
2012-18174,2015,FIRST,ENG 2(AH),F-5R,3,,5,1.0000,
2012-18174,2015,FIRST,ENSC 11,W,3,,6,1.0000,
2013-09082,2015,FIRST,NSTP 1,EN1,0,,1,1.0000,
2013-09082,2015,FIRST,CHEM 15.0,G,3,,2,1.0000,
2013-09082,2015,FIRST,CHEM 15.1,28L,2,,3,1.0000,
2013-09082,2015,FIRST,MATH 14,S-4R,3,,4,1.0000,
2013-09082,2015,FIRST,ECON 11,W-1R,3,,5,1.0000,
2013-09082,2015,FIRST,NASC 7(MST),U,3,,6,1.0000,
2013-09082,2015,FIRST,HUM 1(AH),E,3,,7,1.0000,
2010-44810,2015,FIRST,SOIL 1,C-5L,3,,1,1.0000,
2010-44810,2015,FIRST,ABE 2,T-1L,3,,3,1.0000,
2010-44810,2015,FIRST,PSY 1(SSP),B-6R,3,,4,1.0000,
2010-44810,2015,FIRST,AECO 111,U-1L,3,,0,0.0000,
2011-41929,2015,FIRST,IE 150,U,3,,1,1.0000,
2011-41929,2015,FIRST,IE 142,W,3,,2,1.0000,
2011-41929,2015,FIRST,IE 134,ST-2L,3,,3,1.0000,
2011-41929,2015,FIRST,ENSC 12,D,3,,5,1.0000,
2011-41929,2015,FIRST,ENSC 14a,ZH,5,,6,1.0000,
2011-41929,2015,FIRST,IE 143,E,3,,7,1.0000,
2011-37827,2015,FIRST,ENG 2(AH),F-4R,3,,2,1.0000,
2011-37827,2015,FIRST,ECON 102,T,3,,3,1.0000,
2011-37827,2015,FIRST,ABE 2,C-2L,3,,4,1.0000,
2011-37827,2015,FIRST,PI 10(SSP),A2-1R,3,,5,1.0000,
2011-37827,2015,FIRST,HIST 1(SSP),V1-5R,3,,6,1.0000,
2011-37827,2015,FIRST,NASC 6(MST),B,3,,0,0.0000,
2013-05946,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2013-05946,2015,FIRST,AECO 103,UV-2L,3,,2,1.0000,
2013-05946,2015,FIRST,IT 1(MST),V-1L,3,,3,1.0000,
2013-05946,2015,FIRST,AECO 141,U-1L,3,,4,1.0000,
2013-05946,2015,FIRST,ECON 102,T,3,,5,1.0000,
2013-05946,2015,FIRST,AECO 120,T-1R,3,,6,1.0000,
2013-05946,2015,FIRST,ABE 2,A-2L,3,,7,1.0000,
2014-12701,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2014-12701,2015,FIRST,CMSC 21,UV-4L,3,,3,1.0000,
2014-12701,2015,FIRST,CMSC 57,V-1L,3,,4,1.0000,
2014-12701,2015,FIRST,STAT 1,H-5L,3,,5,1.0000,
2014-12701,2015,FIRST,NASC 5(MST),W-2R,3,,6,1.0000,
2014-12701,2015,FIRST,MATH 26,EF-3R,3,,7,1.0000,
2014-12701,2015,FIRST,CMSC 22,WX-6L,3,,8,1.0000,
2009-51388,2015,FIRST,CE 135,CD-2C,3,,1,1.0000,
2009-51388,2015,FIRST,ENG 10,B-4R,3,,2,1.0000,
2009-51388,2015,FIRST,SOSC 3(SSP),D-2R,3,,3,1.0000,
2009-51388,2015,FIRST,CE 133,CD-1C,3,,4,1.0000,
2009-51388,2015,FIRST,PI 10(SSP),U-5R,3,,5,1.0000,
2009-51388,2015,FIRST,CE 134,T-2C,3,,6,1.0000,
2009-51388,2015,FIRST,CE 199,G,1,,7,1.0000,
2012-38495,2015,FIRST,ENSC 12,V,3,,1,1.0000,
2012-38495,2015,FIRST,ENSC 13,T,3,,2,1.0000,
2012-38495,2015,FIRST,ENSC 14,G,3,,3,1.0000,
2012-38495,2015,FIRST,ENSC 21,Y,3,,4,1.0000,
